Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,To,Customer,Task
DrTE18SlGr,Drawer TEWOL 1800 Sliding Grey,Drawer,TEWOL,1800,Sliding,Grey,8*1*1,5,AJ94E,Alex,Despatch,30085,Pick
KeSu27WiPi,Keyboard Susa 270 Wireled Pink,Keyboard,Susa,270,Wireled,Pink,16*10*1,9,CY43E,John,Despatch,30014,Pick
PeGi24HeWh,Pencil Gib 24 Hexagonal White,Pencil,Gib,24,Hexagonal,White,48*10*5,2400,AY95E,David,Despatch,30097,Pick
LaPH15i7Wh,"Laptop PH 15"" i7 White",Laptop,PH,"15""",i7,White,16*1*1,16,CO16G,Alex,Despatch,30080,Pick
LaYn1416Si,"Laptop Ynos 14"" 16GB RAM Silver",Laptop,Ynos,"14""",16GB RAM,Silver,16*1*1,12,CU83E,Sarah,Despatch,30032,Pick
TaCI18FrWh,Table CITSATNAF 1800 Frame White,Table,CITSATNAF,1800,Frame,White,8*1*1,8,BP43D,Chris,Despatch,30047,Pick
TaAE18AdSi,Table AEKI 1800 Adjustable Silver,Table,AEKI,1800,Adjustable,Silver,8*1*1,5,AK43H,Chris,Despatch,30014,Pick
LaOv1432Gr,"Laptop Ovonel 14"" 32GB RAM Grey",Laptop,Ovonel,"14""",32GB RAM,Grey,16*1*1,16,AR54B,Mike,Despatch,30078,Pick
GaSELAdWh,Gaming Chair SEWOL L Adjustable White,Gaming Chair,SEWOL,L,Adjustable,White,16*1*1,2,DN88F,David,Despatch,30032,Pick
PrNoA3MoBl,Printer Nospe A3 Mono Black,Printer,Nospe,A3,Mono,Black,16*1*1,16,CX06G,Jane,Despatch,30004,Pick
LaOv158GSi,"Laptop Ovonel 15"" 8GB RAM Silver",Laptop,Ovonel,"15""",8GB RAM,Silver,16*1*1,16,BF70G,Jane,Despatch,30082,Pick
OfAEMLeBl,Office Chair AEKI M Leather Black,Office Chair,AEKI,M,Leather,Black,16*1*1,16,BF65C,Mike,Despatch,30027,Pick
KeHc35BlPi,Keyboard Hcetigol 350 Bluetooth Pink,Keyboard,Hcetigol,350,Bluetooth,Pink,16*10*1,27,BQ52C,David,Despatch,30088,Pick
PeNa24SoBl,Pencil Nalin 24 Soluble Black,Pencil,Nalin,24,Soluble,Black,48*10*5,2400,AN01C,Laura,Despatch,30065,Pick
PrNoA3InBl,Printer Nospe A3 Inkjet Black,Printer,Nospe,A3,Inkjet,Black,16*1*1,7,DQ70D,David,Despatch,30011,Pick
GaAEMLePi,Gaming Chair AEKI M Leather Pink,Gaming Chair,AEKI,M,Leather,Pink,16*1*1,15,AL89H,John,Despatch,30068,Pick
CuQE90FiGr,Cupboard QEKI 900 Filing Grey,Cupboard,QEKI,900,Filing,Grey,8*1*1,8,AM84F,Alex,Despatch,30089,Pick
PeGi24HeWh,Pencil Gib 24 Hexagonal White,Pencil,Gib,24,Hexagonal,White,48*10*5,2400,CR24A,Emily,Despatch,30076,Pick
PrReA2InMi,Printer Rehtorb A2 Inkjet Mix,Printer,Rehtorb,A2,Inkjet,Mix,16*1*1,5,DI57B,Alex,Despatch,30060,Pick
CuRG12DoBl,Cupboard RGAP 1200 Door Black,Cupboard,RGAP,1200,Door,Black,8*1*1,8,CR51H,Alex,Despatch,30011,Pick
SPGi24HeWh,SPen Gib 24 Hexagonal White,SPen,Gib,24,Hexagonal,White,48*10*5,2400,BU27E,John,Despatch,30063,Pick
GaAEMLeGr,Gaming Chair AEKI M Leather Grey,Gaming Chair,AEKI,M,Leather,Grey,16*1*1,16,DQ22D,Laura,Despatch,30036,Pick
PrSoA4AlMi,Printer Sonac A4 All-in-one Mix,Printer,Sonac,A4,All-in-one,Mix,16*1*1,11,DF13C,Jane,Despatch,30006,Pick
KeHc45WiPi,Keyboard Hcetigol 450 Wireled Pink,Keyboard,Hcetigol,450,Wireled,Pink,16*10*1,160,CF74A,Mike,Despatch,30049,Pick
PeAl12HeWh,Pencil Aloyarc 12 Hexagonal White,Pencil,Aloyarc,12,Hexagonal,White,48*10*5,287,BS37C,Emily,Despatch,30030,Pick
AlSu1416Bl,"All-in-one Susa 14"" 16GB RAM Black",All-in-one,Susa,"14""",16GB RAM,Black,16*1*1,16,DP47E,Chris,Despatch,30027,Pick
TVGn32SFBl,"TV Gnusmag 32"" SFHD Black",TV,Gnusmag,"32""",SFHD,Black,8*1*1,8,CT28E,Emily,Despatch,30074,Pick
AlYn1716Bl,"All-in-one Ynos 17"" 16GB RAM Black",All-in-one,Ynos,"17""",16GB RAM,Black,16*1*1,16,AJ01D,David,Despatch,30040,Pick
TaTR15AdWh,Table TRAMK 1500 Adjustable White,Table,TRAMK,1500,Adjustable,White,8*1*1,8,DX25B,Amy,Despatch,30074,Pick
TVEs42SFSi,"TV Esnesih 42"" SFHD Silver",TV,Esnesih,"42""",SFHD,Silver,8*1*1,8,CW98H,Amy,Despatch,30051,Pick
LaSu1516Bl,"Laptop Susa 15"" 16GB RAM Black",Laptop,Susa,"15""",16GB RAM,Black,16*1*1,16,DZ40A,Chris,Despatch,30001,Pick
PeAl24WaGr,Pencil Aloyarc 24 Watercolour Grey,Pencil,Aloyarc,24,Watercolour,Grey,48*10*5,108,DP20A,Laura,Despatch,30057,Pick
KeSu45BlWh,Keyboard Susa 450 Bluetooth White,Keyboard,Susa,450,Bluetooth,White,16*10*1,57,CZ51H,Amy,Despatch,30095,Pick
LaSu1732Wh,"Laptop Susa 17"" 32GB RAM White",Laptop,Susa,"17""",32GB RAM,White,16*1*1,16,DW20B,Sarah,Despatch,30091,Pick
LaOv1516Wh,"Laptop Ovonel 15"" 16GB RAM White",Laptop,Ovonel,"15""",16GB RAM,White,16*1*1,15,DM31C,Sarah,Despatch,30091,Pick
NoMuA3liWh,Notebook Music A3 line White,Notebook,Music,A3,line,White,48*10*5,2400,DK51D,Mike,Despatch,30065,Pick
SPGi50SoPi,SPen Gib 50 Soluble Pink,SPen,Gib,50,Soluble,Pink,48*10*5,2191,BN66A,Emily,Despatch,30006,Pick
PrSoA2InWh,Printer Sonac A2 Inkjet White,Printer,Sonac,A2,Inkjet,White,16*1*1,16,DL29F,Mike,Despatch,30095,Pick
NoExA5liGr,Notebook Excercise A5 line Grey,Notebook,Excercise,A5,line,Grey,48*10*5,2400,CP91B,Mike,Despatch,30079,Pick
MoHc35BlBl,Mouse Hcetigol 350 Bluetooth Black,Mouse,Hcetigol,350,Bluetooth,Black,16*10*1,160,DL28H,Alex,Despatch,30000,Pick
MoSu27WiNa,Mouse Susa 270 Wireled Navi,Mouse,Susa,270,Wireled,Navi,16*10*1,145,CI39A,Amy,Despatch,30046,Pick
GaSEMErPi,Gaming Chair SEWOL M Ergonomic Pink,Gaming Chair,SEWOL,M,Ergonomic,Pink,16*1*1,11,DP17C,Chris,Despatch,30075,Pick
GaXELHeGr,Gaming Chair XENO L Head pillow Grey,Gaming Chair,XENO,L,Head pillow,Grey,16*1*1,9,DO07C,Sarah,Despatch,30085,Pick
TVGn75S4Gr,"TV Gnusmag 75"" S4K Grey",TV,Gnusmag,"75""",S4K,Grey,8*1*1,8,AL69D,Sarah,Despatch,30048,Pick
CuRG12SlBe,Cupboard RGAP 1200 Sliding Beige,Cupboard,RGAP,1200,Sliding,Beige,8*1*1,8,AQ66B,Amy,Despatch,30094,Pick
GaXESLeBl,Gaming Chair XENO S Leather Black,Gaming Chair,XENO,S,Leather,Black,16*1*1,16,BF28G,David,Despatch,30034,Pick
KeHc45MePi,Keyboard Hcetigol 450 Mechanical Pink,Keyboard,Hcetigol,450,Mechanical,Pink,16*10*1,160,DR56B,Jane,Despatch,30030,Pick
NoMuA4liWh,Notebook Music A4 line White,Notebook,Music,A4,line,White,48*10*5,2400,AL87C,David,Despatch,30028,Pick
CuQE90DoGr,Cupboard QEKI 900 Door Grey,Cupboard,QEKI,900,Door,Grey,8*1*1,8,AU22E,David,Despatch,30095,Pick
AlOv1516Bl,"All-in-one Ovonel 15"" 16GB RAM Black",All-in-one,Ovonel,"15""",16GB RAM,Black,16*1*1,16,DN31A,John,Despatch,30015,Pick
AlSu17i5Wh,"All-in-one Susa 17"" i5 White",All-in-one,Susa,"17""",i5,White,16*1*1,16,BR47B,Laura,Despatch,30078,Pick
DrQE12SlWh,Drawer QEKI 1200 Sliding White,Drawer,QEKI,1200,Sliding,White,8*1*1,1,DR50H,Alex,Despatch,30089,Pick
PrNoA2WiGr,Printer Nospe A2 Wifi Grey,Printer,Nospe,A2,Wifi,Grey,16*1*1,10,CK62F,John,Despatch,30064,Pick
CuTE12LoBe,Cupboard TEWOL 1200 Locker Beige,Cupboard,TEWOL,1200,Locker,Beige,8*1*1,8,DM44B,Chris,Despatch,30034,Pick
SPGi24WaWh,SPen Gib 24 Watercolour White,SPen,Gib,24,Watercolour,White,48*10*5,2400,DH28F,Alex,Despatch,30013,Pick
SPNa24HeGr,SPen Nalin 24 Hexagonal Grey,SPen,Nalin,24,Hexagonal,Grey,48*10*5,1069,AJ13H,John,Despatch,30037,Pick
SPGi12SoWh,SPen Gib 12 Soluble White,SPen,Gib,12,Soluble,White,48*10*5,1413,CV49D,Laura,Despatch,30045,Pick
LaSu14i7Si,"Laptop Susa 14"" i7 Silver",Laptop,Susa,"14""",i7,Silver,16*1*1,15,AJ67C,Amy,Despatch,30084,Pick
NoScA5doWh,Notebook Scrap A5 dot White,Notebook,Scrap,A5,dot,White,48*10*5,73,DI08G,Mike,Despatch,30021,Pick
LaPH158GWh,"Laptop PH 15"" 8GB RAM White",Laptop,PH,"15""",8GB RAM,White,16*1*1,5,BL73H,Jane,Despatch,30011,Pick
DrTE18FiBl,Drawer TEWOL 1800 Filing Black,Drawer,TEWOL,1800,Filing,Black,8*1*1,8,DQ77E,John,Despatch,30066,Pick
LaPH14i7Wh,"Laptop PH 14"" i7 White",Laptop,PH,"14""",i7,White,16*1*1,16,AI74B,John,Despatch,30015,Pick
PrSoA4WiGr,Printer Sonac A4 Wifi Grey,Printer,Sonac,A4,Wifi,Grey,16*1*1,9,BI07D,David,Despatch,30003,Pick
LaSu1516Si,"Laptop Susa 15"" 16GB RAM Silver",Laptop,Susa,"15""",16GB RAM,Silver,16*1*1,3,AZ45A,Emily,Despatch,30017,Pick
GaOGMLeWh,Gaming Chair OGAP M Leather White,Gaming Chair,OGAP,M,Leather,White,16*1*1,16,BF53F,Alex,Despatch,30018,Pick
CuWE90LoGr,Cupboard WENO 900 Locker Grey,Cupboard,WENO,900,Locker,Grey,8*1*1,2,DG73B,Jane,Despatch,30030,Pick
PrSoA3MoBl,Printer Sonac A3 Mono Black,Printer,Sonac,A3,Mono,Black,16*1*1,16,AR83D,Emily,Despatch,30063,Pick
CuWE90DoBl,Cupboard WENO 900 Door Black,Cupboard,WENO,900,Door,Black,8*1*1,8,AG06A,Sarah,Despatch,30013,Pick
DrRG90SlGr,Drawer RGAP 900 Sliding Grey,Drawer,RGAP,900,Sliding,Grey,8*1*1,8,CG07E,Jane,Despatch,30034,Pick
AlPH17i5Gr,"All-in-one PH 17"" i5 Grey",All-in-one,PH,"17""",i5,Grey,16*1*1,16,BO04H,John,Despatch,30093,Pick
PeGi50WaBl,Pencil Gib 50 Watercolour Black,Pencil,Gib,50,Watercolour,Black,48*10*5,2400,BT66F,Jane,Despatch,30036,Pick
NoGrA4doWh,Notebook Graph A4 dot White,Notebook,Graph,A4,dot,White,48*10*5,2400,BO18F,John,Despatch,30022,Pick
LaYn158GBl,"Laptop Ynos 15"" 8GB RAM Black",Laptop,Ynos,"15""",8GB RAM,Black,16*1*1,7,CV55F,Alex,Despatch,30097,Pick
TaTR15FrGr,Table TRAMA 1500 Frame Grey,Table,TRAMA,1500,Frame,Grey,8*1*1,5,BK63A,David,Despatch,30093,Pick
TaTR10AuGr,Table TRAMK 1000 Auto Adjustable Grey,Table,TRAMK,1000,Auto Adjustable,Grey,8*1*1,8,DL19B,David,Despatch,30078,Pick
OfOGLHePi,Office Chair OGAP L Head pillow Pink,Office Chair,OGAP,L,Head pillow,Pink,16*1*1,16,BV17H,Sarah,Despatch,30045,Pick
OfXEMHePi,Office Chair XENO M Head pillow Pink,Office Chair,XENO,M,Head pillow,Pink,16*1*1,16,DQ07F,Jane,Despatch,30002,Pick
LaSu1432Gr,"Laptop Susa 14"" 32GB RAM Grey",Laptop,Susa,"14""",32GB RAM,Grey,16*1*1,15,BL63H,Mike,Despatch,30081,Pick
MoSu45BlBl,Mouse Susa 450 Bluetooth Black,Mouse,Susa,450,Bluetooth,Black,16*10*1,137,DG47B,Emily,Despatch,30085,Pick
TaCI18WoBl,Table CITSATNAF 1800 Workstation Black,Table,CITSATNAF,1800,Workstation,Black,8*1*1,8,CS92G,Alex,Despatch,30013,Pick
NoExA3doBl,Notebook Excercise A3 dot Black,Notebook,Excercise,A3,dot,Black,48*10*5,1523,BV06A,Jane,Despatch,30094,Pick
OfAELHeGr,Office Chair AEKI L Head pillow Grey,Office Chair,AEKI,L,Head pillow,Grey,16*1*1,16,DF92A,Alex,Despatch,30019,Pick
DrTE12FiBe,Drawer TEWOL 1200 Filing Beige,Drawer,TEWOL,1200,Filing,Beige,8*1*1,8,CK97C,Amy,Despatch,30093,Pick
AlOv15i5Bl,"All-in-one Ovonel 15"" i5 Black",All-in-one,Ovonel,"15""",i5,Black,16*1*1,13,AO14H,Laura,Despatch,30059,Pick
TaTR18AuWh,Table TRAMK 1800 Auto Adjustable White,Table,TRAMK,1800,Auto Adjustable,White,8*1*1,2,CW67F,Mike,Despatch,30037,Pick
SPNa12HePi,SPen Nalin 12 Hexagonal Pink,SPen,Nalin,12,Hexagonal,Pink,48*10*5,1882,DT72C,David,Despatch,30012,Pick
LaPH14i7Gr,"Laptop PH 14"" i7 Grey",Laptop,PH,"14""",i7,Grey,16*1*1,14,CV33B,Jane,Despatch,30047,Pick
GaXELAdPi,Gaming Chair XENO L Adjustable Pink,Gaming Chair,XENO,L,Adjustable,Pink,16*1*1,5,BR02G,Amy,Despatch,30031,Pick
MoRe35WiPi,Mouse Rerar 350 Wireled Pink,Mouse,Rerar,350,Wireled,Pink,16*10*1,160,DW42A,Mike,Despatch,30033,Pick
AlYn15i5Gr,"All-in-one Ynos 15"" i5 Grey",All-in-one,Ynos,"15""",i5,Grey,16*1*1,16,CL56A,David,Despatch,30068,Pick
TVEs65FHWh,"TV Esnesih 65"" FHD White",TV,Esnesih,"65""",FHD,White,8*1*1,8,AY42H,Jane,Despatch,30001,Pick
AlSu14i5Si,"All-in-one Susa 14"" i5 Silver",All-in-one,Susa,"14""",i5,Silver,16*1*1,16,AH77B,Sarah,Despatch,30000,Pick
DrQE12SlGr,Drawer QEKI 1200 Sliding Grey,Drawer,QEKI,1200,Sliding,Grey,8*1*1,8,BQ04G,Mike,Despatch,30000,Pick
CuWE90FiWh,Cupboard WENO 900 Filing White,Cupboard,WENO,900,Filing,White,8*1*1,8,BK18F,Laura,Despatch,30025,Pick
SPAl24WaGr,SPen Aloyarc 24 Watercolour Grey,SPen,Aloyarc,24,Watercolour,Grey,48*10*5,2400,DS30H,Laura,Despatch,30017,Pick
LaYn15i7Bl,"Laptop Ynos 15"" i7 Black",Laptop,Ynos,"15""",i7,Black,16*1*1,7,AU41D,Alex,Despatch,30039,Pick
AlRe17i5Gr,"All-in-one Rezar 17"" i5 Grey",All-in-one,Rezar,"17""",i5,Grey,16*1*1,8,CM69F,Emily,Despatch,30094,Pick
TVGL424KSi,"TV GL 42"" 4K Silver",TV,GL,"42""",4K,Silver,8*1*1,5,DG49C,Chris,Despatch,30081,Pick
NoScA3ruWh,Notebook Scrap A3 ruled White,Notebook,Scrap,A3,ruled,White,48*10*5,1298,AY34E,John,Despatch,30075,Pick
SPAl50WaWh,SPen Aloyarc 50 Watercolour White,SPen,Aloyarc,50,Watercolour,White,48*10*5,2400,CO01B,Emily,Despatch,30021,Pick
MoRe35ErWh,Mouse Rerar 350 Ergonomic White,Mouse,Rerar,350,Ergonomic,White,16*10*1,160,CF31A,Alex,Despatch,30015,Pick
KeSu45ErNa,Keyboard Susa 450 Ergonomic Navi,Keyboard,Susa,450,Ergonomic,Navi,16*10*1,13,CF22F,Alex,Despatch,30062,Pick
NoScA5ruBl,Notebook Scrap A5 ruled Black,Notebook,Scrap,A5,ruled,Black,48*10*5,2388,CH63G,Sarah,Despatch,30026,Pick
CaTE12DoGr,Cabinet TEWOL 1200 Door Grey,Cabinet,TEWOL,1200,Door,Grey,8*1*1,8,DR58F,Amy,Despatch,30001,Pick
CaRG12DoBl,Cabinet RGAP 1200 Door Black,Cabinet,RGAP,1200,Door,Black,8*1*1,7,AZ16B,John,Despatch,30088,Pick
LaYn15i7Si,"Laptop Ynos 15"" i7 Silver",Laptop,Ynos,"15""",i7,Silver,16*1*1,10,DM69B,John,Despatch,30079,Pick
OfOGSAdPi,Office Chair OGAP S Adjustable Pink,Office Chair,OGAP,S,Adjustable,Pink,16*1*1,16,CO79D,Chris,Despatch,30023,Pick
KeSu35MeBl,Keyboard Susa 350 Mechanical Black,Keyboard,Susa,350,Mechanical,Black,16*10*1,66,DG12B,Alex,Despatch,30028,Pick
PrReA4MoMi,Printer Rehtorb A4 Mono Mix,Printer,Rehtorb,A4,Mono,Mix,16*1*1,7,CX62C,Laura,Despatch,30003,Pick
CuTE90DoBl,Cupboard TEWOL 900 Door Black,Cupboard,TEWOL,900,Door,Black,8*1*1,8,AG84E,Emily,Despatch,30007,Pick
OfOGSErWh,Office Chair OGAP S Ergonomic White,Office Chair,OGAP,S,Ergonomic,White,16*1*1,16,AL18H,Chris,Despatch,30003,Pick
AlSu17i5Wh,"All-in-one Susa 17"" i5 White",All-in-one,Susa,"17""",i5,White,16*1*1,16,CS95F,Sarah,Despatch,30051,Pick
NoGrA3doSi,Notebook Graph A3 dot Silver,Notebook,Graph,A3,dot,Silver,48*10*5,2400,AZ55F,Chris,Despatch,30044,Pick
DrQE12DoWh,Drawer QEKI 1200 Door White,Drawer,QEKI,1200,Door,White,8*1*1,8,DG14D,Sarah,Despatch,30074,Pick
DrQE12SlGr,Drawer QEKI 1200 Sliding Grey,Drawer,QEKI,1200,Sliding,Grey,8*1*1,8,DR87E,Mike,Despatch,30086,Pick
LaRe158GGr,"Laptop Rezar 15"" 8GB RAM Grey",Laptop,Rezar,"15""",8GB RAM,Grey,16*1*1,16,CX92C,Emily,Despatch,30084,Pick
PeRe50SoWh,Pencil Reldeats 50 Soluble White,Pencil,Reldeats,50,Soluble,White,48*10*5,2400,AQ16D,John,Despatch,30084,Pick
CaQE12FiBe,Cabinet QEKI 1200 Filing Beige,Cabinet,QEKI,1200,Filing,Beige,8*1*1,6,AY40B,Laura,Despatch,30002,Pick
TVGL65SFGr,"TV GL 65"" SFHD Grey",TV,GL,"65""",SFHD,Grey,8*1*1,8,BQ01H,Sarah,Despatch,30069,Pick
LaPH1716Bl,"Laptop PH 17"" 16GB RAM Black",Laptop,PH,"17""",16GB RAM,Black,16*1*1,3,AL20E,Alex,Despatch,30096,Pick
MoRe35ErWh,Mouse Rerar 350 Ergonomic White,Mouse,Rerar,350,Ergonomic,White,16*10*1,41,DF72B,Jane,Despatch,30087,Pick
GaAEMLePi,Gaming Chair AEKI M Leather Pink,Gaming Chair,AEKI,M,Leather,Pink,16*1*1,16,AQ05H,Sarah,Despatch,30004,Pick
LaPH148GWh,"Laptop PH 14"" 8GB RAM White",Laptop,PH,"14""",8GB RAM,White,16*1*1,4,DZ01C,Sarah,Despatch,30045,Pick
TVEs42S4Wh,"TV Esnesih 42"" S4K White",TV,Esnesih,"42""",S4K,White,8*1*1,8,CF25G,Amy,Despatch,30090,Pick
CaTE90DoGr,Cabinet TEWOL 900 Door Grey,Cabinet,TEWOL,900,Door,Grey,8*1*1,5,DL85H,Alex,Despatch,30069,Pick
LaPH1716Wh,"Laptop PH 17"" 16GB RAM White",Laptop,PH,"17""",16GB RAM,White,16*1*1,16,BP60G,Emily,Despatch,30017,Pick
LaYn17i5Si,"Laptop Ynos 17"" i5 Silver",Laptop,Ynos,"17""",i5,Silver,16*1*1,1,DO76H,Laura,Despatch,30030,Pick
PrPHA4LaWh,Printer PH A4 Laser White,Printer,PH,A4,Laser,White,16*1*1,16,DO38A,Emily,Despatch,30059,Pick
AlSu178GBl,"All-in-one Susa 17"" 8GB RAM Black",All-in-one,Susa,"17""",8GB RAM,Black,16*1*1,5,BK84D,Mike,Despatch,30065,Pick
TaCI18FrWh,Table CITSATNAF 1800 Frame White,Table,CITSATNAF,1800,Frame,White,8*1*1,4,DM96F,Sarah,Despatch,30017,Pick
PeNa24HeGr,Pencil Nalin 24 Hexagonal Grey,Pencil,Nalin,24,Hexagonal,Grey,48*10*5,1252,BV50E,Emily,Despatch,30006,Pick
KePH45ErNa,Keyboard PH 450 Ergonomic Navi,Keyboard,PH,450,Ergonomic,Navi,16*10*1,25,DN65E,Jane,Despatch,30068,Pick
AlYn158GBl,"All-in-one Ynos 15"" 8GB RAM Black",All-in-one,Ynos,"15""",8GB RAM,Black,16*1*1,16,AX61C,Chris,Despatch,30091,Pick
TaAE10AuGr,Table AEKI 1000 Auto Adjustable Grey,Table,AEKI,1000,Auto Adjustable,Grey,8*1*1,8,DN85H,John,Despatch,30001,Pick
TVGL65FHSi,"TV GL 65"" FHD Silver",TV,GL,"65""",FHD,Silver,8*1*1,3,DG86F,Emily,Despatch,30068,Pick
TaAE10FrBl,Table AEKI 1000 Frame Black,Table,AEKI,1000,Frame,Black,8*1*1,8,BL57A,John,Despatch,30061,Pick
NoMuA3doWh,Notebook Music A3 dot White,Notebook,Music,A3,dot,White,48*10*5,1454,DK62E,Sarah,Despatch,30015,Pick
DrRG12SlWh,Drawer RGAP 1200 Sliding White,Drawer,RGAP,1200,Sliding,White,8*1*1,3,DT89E,John,Despatch,30000,Pick
PeGi50WaBl,Pencil Gib 50 Watercolour Black,Pencil,Gib,50,Watercolour,Black,48*10*5,2400,BZ90G,Emily,Despatch,30040,Pick
OfSELErPi,Office Chair SEWOL L Ergonomic Pink,Office Chair,SEWOL,L,Ergonomic,Pink,16*1*1,16,BR16G,Emily,Despatch,30027,Pick
AlPH178GBl,"All-in-one PH 17"" 8GB RAM Black",All-in-one,PH,"17""",8GB RAM,Black,16*1*1,16,CQ83H,Alex,Despatch,30091,Pick
TVGL42FHBl,"TV GL 42"" FHD Black",TV,GL,"42""",FHD,Black,8*1*1,8,CL89F,Emily,Despatch,30024,Pick
LaYn15i7Gr,"Laptop Ynos 15"" i7 Grey",Laptop,Ynos,"15""",i7,Grey,16*1*1,16,BX74H,Emily,Despatch,30001,Pick
OfXELHePi,Office Chair XENO L Head pillow Pink,Office Chair,XENO,L,Head pillow,Pink,16*1*1,16,CF30A,Jane,Despatch,30065,Pick
PrPHA3LaGr,Printer PH A3 Laser Grey,Printer,PH,A3,Laser,Grey,16*1*1,16,CQ79F,Sarah,Despatch,30009,Pick
GaXELHePi,Gaming Chair XENO L Head pillow Pink,Gaming Chair,XENO,L,Head pillow,Pink,16*1*1,16,CM01H,Mike,Despatch,30014,Pick
PeAl24SoWh,Pencil Aloyarc 24 Soluble White,Pencil,Aloyarc,24,Soluble,White,48*10*5,1101,CN28C,Amy,Despatch,30040,Pick
KePH27ErBl,Keyboard PH 270 Ergonomic Black,Keyboard,PH,270,Ergonomic,Black,16*10*1,68,AQ67A,Alex,Despatch,30093,Pick
LaRe1416Bl,"Laptop Rezar 14"" 16GB RAM Black",Laptop,Rezar,"14""",16GB RAM,Black,16*1*1,16,BT16D,John,Despatch,30089,Pick
LaPH1532Gr,"Laptop PH 15"" 32GB RAM Grey",Laptop,PH,"15""",32GB RAM,Grey,16*1*1,13,BQ95F,Sarah,Despatch,30011,Pick
TaCI10WoBl,Table CITSATNAF 1000 Workstation Black,Table,CITSATNAF,1000,Workstation,Black,8*1*1,6,BJ54C,Alex,Despatch,30063,Pick
MoRe35WiPi,Mouse Rerar 350 Wireled Pink,Mouse,Rerar,350,Wireled,Pink,16*10*1,160,DH41E,Chris,Despatch,30005,Pick
CuRG12FiBe,Cupboard RGAP 1200 Filing Beige,Cupboard,RGAP,1200,Filing,Beige,8*1*1,1,BK42G,Alex,Despatch,30052,Pick
CaTE90DoWh,Cabinet TEWOL 900 Door White,Cabinet,TEWOL,900,Door,White,8*1*1,4,CY97G,Mike,Despatch,30005,Pick
NoExA4ruBl,Notebook Excercise A4 ruled Black,Notebook,Excercise,A4,ruled,Black,48*10*5,2400,BP77A,Sarah,Despatch,30005,Pick
PeGi50SoGr,Pencil Gib 50 Soluble Grey,Pencil,Gib,50,Soluble,Grey,48*10*5,2400,CO20F,Emily,Despatch,30064,Pick
MoRe27BlBl,Mouse Rerar 270 Bluetooth Black,Mouse,Rerar,270,Bluetooth,Black,16*10*1,160,CW52D,Laura,Despatch,30078,Pick
CuRG18SlBe,Cupboard RGAP 1800 Sliding Beige,Cupboard,RGAP,1800,Sliding,Beige,8*1*1,8,AF51B,Sarah,Despatch,30009,Pick
PrSoA3AlGr,Printer Sonac A3 All-in-one Grey,Printer,Sonac,A3,All-in-one,Grey,16*1*1,16,AU29B,Amy,Despatch,30029,Pick
KeSu35WiNa,Keyboard Susa 350 Wireled Navi,Keyboard,Susa,350,Wireled,Navi,16*10*1,6,CO56H,Laura,Despatch,30097,Pick
TVGL75FHSi,"TV GL 75"" FHD Silver",TV,GL,"75""",FHD,Silver,8*1*1,8,DR68A,Sarah,Despatch,30043,Pick
PeRe50HeBl,Pencil Reldeats 50 Hexagonal Black,Pencil,Reldeats,50,Hexagonal,Black,48*10*5,1261,AS98G,John,Despatch,30024,Pick
TVEs50S4Si,"TV Esnesih 50"" S4K Silver",TV,Esnesih,"50""",S4K,Silver,8*1*1,3,AT63B,Alex,Despatch,30059,Pick
CuRG18DoGr,Cupboard RGAP 1800 Door Grey,Cupboard,RGAP,1800,Door,Grey,8*1*1,8,CG29E,Alex,Despatch,30069,Pick
OfSELLeWh,Office Chair SEWOL L Leather White,Office Chair,SEWOL,L,Leather,White,16*1*1,10,BI50E,Sarah,Despatch,30071,Pick
TaTR15AuBl,Table TRAMA 1500 Auto Adjustable Black,Table,TRAMA,1500,Auto Adjustable,Black,8*1*1,2,BF13B,Sarah,Despatch,30059,Pick
KeHc27MeWh,Keyboard Hcetigol 270 Mechanical White,Keyboard,Hcetigol,270,Mechanical,White,16*10*1,160,BX61D,Alex,Despatch,30033,Pick
CuQE90SlBe,Cupboard QEKI 900 Sliding Beige,Cupboard,QEKI,900,Sliding,Beige,8*1*1,7,AG75H,Sarah,Despatch,30030,Pick
GaSESAdBl,Gaming Chair SEWOL S Adjustable Black,Gaming Chair,SEWOL,S,Adjustable,Black,16*1*1,8,BT03B,Alex,Despatch,30074,Pick
AlPH17i7Gr,"All-in-one PH 17"" i7 Grey",All-in-one,PH,"17""",i7,Grey,16*1*1,16,DO94H,Laura,Despatch,30047,Pick
AlSu1516Bl,"All-in-one Susa 15"" 16GB RAM Black",All-in-one,Susa,"15""",16GB RAM,Black,16*1*1,8,BN72F,Sarah,Despatch,30024,Pick
GaSESErWh,Gaming Chair SEWOL S Ergonomic White,Gaming Chair,SEWOL,S,Ergonomic,White,16*1*1,15,DG58B,Chris,Despatch,30048,Pick
LaRe1716Wh,"Laptop Rezar 17"" 16GB RAM White",Laptop,Rezar,"17""",16GB RAM,White,16*1*1,16,BU25F,Alex,Despatch,30089,Pick
CaQE90SlBe,Cabinet QEKI 900 Sliding Beige,Cabinet,QEKI,900,Sliding,Beige,8*1*1,8,BJ73F,Emily,Despatch,30090,Pick
KePH27MeBl,Keyboard PH 270 Mechanical Black,Keyboard,PH,270,Mechanical,Black,16*10*1,132,DI02B,Emily,Despatch,30088,Pick
